1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
年度	予算区分	予算区分名称	対象年月	部	課	係	部名称	課名称	係名称	会計	会計名称	款	項	目	大事業	中事業	小事業	節	細節	細々節	款名称	項名称	目名称	大事業名称	中事業名称	小事業名称	節名称	細節名称	細々節名称	予算額	充流用等増減額	計	本月分	累計	予算残額	執行率
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'01	'11	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			報酬	会計年度任用職員報酬		15,753,000	0	15,753,000	0	#######	2,316,325	85.3
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'01	'11	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			報酬	会計年度任用職員報酬	会計年度任用職員報酬	15,753,000	0	15,753,000	0	#######	2,316,325	85.3
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'03	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等			5,499,000	169,436	5,668,436	0	3,590,196	2,078,240	63.3
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'03	'30	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等	期末手当		3,082,000	169,436	3,251,436	0	2,101,436	1,150,000	64.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'03	'30	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等	期末手当	期末手当	3,082,000	169,436	3,251,436	0	2,101,436	1,150,000	64.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'03	'31	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等	勤勉手当		2,417,000	0	2,417,000	0	1,488,760	928,240	61.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'03	'31	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等	勤勉手当	勤勉手当	2,417,000	0	2,417,000	0	1,488,760	928,240	61.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'04	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費			3,553,000	-169,436	3,383,564	0	2,031,866	1,351,698	60.1
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'04	'03	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費	共済組合等負担金		1,225,000	0	1,225,000	0	782,830	442,170	63.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'04	'03	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費	共済組合等負担金	共済組合等負担金	1,225,000	0	1,225,000	0	782,830	442,170	63.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'04	'04	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費	労働保険料等		2,328,000	-169,436	2,158,564	0	1,249,036	909,528	57.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'04	'04	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費	労働保険料等	労働保険料等	2,328,000	-169,436	2,158,564	0	1,249,036	909,528	57.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'08	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			旅費			594,000	0	594,000	0	155,850	438,150	26.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'08	'01	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			旅費	費用弁償		594,000	0	594,000	0	155,850	438,150	26.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'08	'01	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			旅費	費用弁償	費用弁償	594,000	0	594,000	0	155,850	438,150	26.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'10	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費			785,000	0	785,000	0	539,310	245,690	68.7
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'10	'01	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	消耗品費		613,000	0	613,000	0	491,861	121,139	80.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'10	'01	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	消耗品費	消耗品費	613,000	0	613,000	0	491,861	121,139	80.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'10	'02	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	燃料費		16,000	0	16,000	0	7,832	8,168	49
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'10	'02	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	燃料費	燃料費	16,000	0	16,000	0	7,832	8,168	49
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'10	'05	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	光熱水費		156,000	0	156,000	0	39,617	116,383	25.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'10	'05	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	光熱水費	光熱水費	156,000	0	156,000	0	39,617	116,383	25.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'12	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			委託料			216,000	0	216,000	0	170,500	45,500	78.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'12	'15	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			委託料	設計等委託料		216,000	0	216,000	0	170,500	45,500	78.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'12	'15	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			委託料	設計等委託料	設計等委託料	216,000	0	216,000	0	170,500	45,500	78.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'13	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			使用料及び賃借料			4,600,000	0	4,600,000	0	1,931,875	2,668,125	42
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'13	'09	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			使用料及び賃借料	機械器具借上料		4,600,000	0	4,600,000	0	1,931,875	2,668,125	42
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'13	'09	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			使用料及び賃借料	機械器具借上料	機械器具借上料	4,600,000	0	4,600,000	0	1,931,875	2,668,125	42
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'14	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			工事請負費			39,000,000	0	39,000,000	0	#######	#######	28.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'14	'01	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			工事請負費	工事請負費		39,000,000	0	39,000,000	0	#######	#######	28.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'14	'01	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			工事請負費	工事請負費	工事請負費	39,000,000	0	39,000,000	0	#######	#######	28.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'00	'00	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業						67,500,000	0	67,500,000	0	277,236	#######	0.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'14	'00	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			工事請負費			65,000,000	0	65,000,000	0	0	#######	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'14	'01	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			工事請負費	工事請負費		65,000,000	0	65,000,000	0	0	#######	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'14	'01	'01	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			工事請負費	工事請負費	工事請負費	65,000,000	0	65,000,000	0	0	#######	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'16	'00	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			公有財産購入費			500,000	0	500,000	0	277,236	222,764	55.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'16	'02	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			公有財産購入費	土地購入費		500,000	0	500,000	0	277,236	222,764	55.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'16	'02	'01	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			公有財産購入費	土地購入費	土地購入費	500,000	0	500,000	0	277,236	222,764	55.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'21	'00	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			補償，補填及び賠償金			2,000,000	0	2,000,000	0	0	2,000,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'21	'01	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			補償，補填及び賠償金	補償費		2,000,000	0	2,000,000	0	0	2,000,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'21	'01	'01	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			補償，補填及び賠償金	補償費	補償費	2,000,000	0	2,000,000	0	0	2,000,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'00	'00	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業						90,020,000	0	90,020,000	0	#######	#######	37.1
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'11	'00	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			役務費			28,000	0	28,000	0	27,064	936	96.7
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'11	'01	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			役務費	通信運搬費		22,000	0	22,000	0	21,064	936	95.7
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'11	'01	'01	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			役務費	通信運搬費	通信運搬費	22,000	0	22,000	0	21,064	936	95.7
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'11	'04	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			役務費	手数料		6,000	0	6,000	0	6,000	0	100
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'11	'04	'01	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			役務費	手数料	手数料	6,000	0	6,000	0	6,000	0	100
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'12	'00	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			委託料			1,792,000	45,000	1,837,000	0	1,793,000	44,000	97.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'12	'15	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			委託料	設計等委託料		1,792,000	45,000	1,837,000	0	1,793,000	44,000	97.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'12	'15	'01	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			委託料	設計等委託料	設計等委託料	1,792,000	45,000	1,837,000	0	1,793,000	44,000	97.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'14	'00	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			工事請負費			22,000,000	-45,000	21,955,000	0	#######	9,215,000	58
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'14	'01	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			工事請負費	工事請負費		22,000,000	-45,000	21,955,000	0	#######	9,215,000	58
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'14	'01	'01	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			工事請負費	工事請負費	工事請負費	22,000,000	-45,000	21,955,000	0	#######	9,215,000	58
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'16	'00	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			公有財産購入費			9,200,000	0	9,200,000	0	1,765,232	7,434,768	19.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'16	'02	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			公有財産購入費	土地購入費		9,200,000	0	9,200,000	0	1,765,232	7,434,768	19.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'16	'02	'01	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			公有財産購入費	土地購入費	土地購入費	9,200,000	0	9,200,000	0	1,765,232	7,434,768	19.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'21	'00	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			補償，補填及び賠償金			57,000,000	0	57,000,000	0	#######	#######	29.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'21	'01	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			補償，補填及び賠償金	補償費		57,000,000	0	57,000,000	0	#######	#######	29.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'21	'01	'01	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			補償，補填及び賠償金	補償費	補償費	55,000,000	1,617,445	56,617,445	0	#######	#######	29.5
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'21	'01	'02	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			補償，補填及び賠償金	補償費	裁判所予納金	2,000,000	#######	382,555	0	360,000	22,555	94.1
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'00	'00	'00	'00	'00	'00	'00	土木費	河川費								########	0	102,890,000	4,620	#######	#######	33.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'00	'00	'00	'00	'00	'00	土木費	河川費	河川事業費							########	0	102,890,000	4,620	#######	#######	33.6
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'00	'00	'00	土木費	河川費	河川事業費	河川改良事業						56,890,000	0	56,890,000	4,620	#######	#######	39.3
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'10	'00	'00	土木費	河川費	河川事業費	河川改良事業			需用費			2,046,000	0	2,046,000	0	1,229,186	816,814	60.1
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'10	'02	'00	土木費	河川費	河川事業費	河川改良事業			需用費	燃料費		196,000	0	196,000	0	43,449	152,551	22.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'10	'02	'01	土木費	河川費	河川事業費	河川改良事業			需用費	燃料費	燃料費	196,000	0	196,000	0	43,449	152,551	22.2
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'10	'05	'00	土木費	河川費	河川事業費	河川改良事業			需用費	光熱水費		1,600,000	0	1,600,000	0	935,817	664,183	58.5
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'10	'05	'01	土木費	河川費	河川事業費	河川改良事業			需用費	光熱水費	光熱水費	1,600,000	0	1,600,000	0	935,817	664,183	58.5
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'10	'06	'00	土木費	河川費	河川事業費	河川改良事業			需用費	修繕料		250,000	0	250,000	0	249,920	80	100
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'10	'06	'01	土木費	河川費	河川事業費	河川改良事業			需用費	修繕料	修繕料	250,000	0	250,000	0	249,920	80	100
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'11	'00	'00	土木費	河川費	河川事業費	河川改良事業			役務費			1,100,000	0	1,100,000	4,620	119,521	980,479	10.9
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'11	'01	'00	土木費	河川費	河川事業費	河川改良事業			役務費	通信運搬費		180,000	0	180,000	4,620	119,521	60,479	66.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'11	'01	'01	土木費	河川費	河川事業費	河川改良事業			役務費	通信運搬費	通信運搬費	180,000	0	180,000	4,620	119,521	60,479	66.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'11	'04	'00	土木費	河川費	河川事業費	河川改良事業			役務費	手数料		920,000	0	920,000	0	0	920,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'11	'04	'01	土木費	河川費	河川事業費	河川改良事業			役務費	手数料	手数料	920,000	0	920,000	0	0	920,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'00	'00	土木費	河川費	河川事業費	河川改良事業			委託料			4,494,000	0	4,494,000	0	3,330,605	1,163,395	74.1
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'09	'00	土木費	河川費	河川事業費	河川改良事業			委託料	電気設備保守委託料		700,000	0	700,000	0	592,625	107,375	84.7
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'09	'01	土木費	河川費	河川事業費	河川改良事業			委託料	電気設備保守委託料	電気設備保守委託料	700,000	0	700,000	0	592,625	107,375	84.7
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'10	'00	土木費	河川費	河川事業費	河川改良事業			委託料	除草等委託料		300,000	0	300,000	0	229,980	70,020	76.7
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'10	'01	土木費	河川費	河川事業費	河川改良事業			委託料	除草等委託料	除草等委託料	300,000	0	300,000	0	229,980	70,020	76.7
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'13	'00	土木費	河川費	河川事業費	河川改良事業			委託料	測量等委託料		800,000	0	800,000	0	0	800,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'13	'01	土木費	河川費	河川事業費	河川改良事業			委託料	測量等委託料	測量等委託料	800,000	0	800,000	0	0	800,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'15	'00	土木費	河川費	河川事業費	河川改良事業			委託料	設計等委託料		1,000,000	0	1,000,000	0	924,000	76,000	92.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'15	'01	土木費	河川費	河川事業費	河川改良事業			委託料	設計等委託料	設計等委託料	1,000,000	0	1,000,000	0	924,000	76,000	92.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'23	'00	土木費	河川費	河川事業費	河川改良事業			委託料	機械器具等保守委託料		1,694,000	0	1,694,000	0	1,584,000	110,000	93.5
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'12	'23	'01	土木費	河川費	河川事業費	河川改良事業			委託料	機械器具等保守委託料	機械器具等保守委託料	1,694,000	0	1,694,000	0	1,584,000	110,000	93.5
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'14	'00	'00	土木費	河川費	河川事業費	河川改良事業			工事請負費			49,250,000	0	49,250,000	0	#######	#######	35.8
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'14	'01	'00	土木費	河川費	河川事業費	河川改良事業			工事請負費	工事請負費		49,250,000	0	49,250,000	0	#######	#######	35.8
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'02	'00	'00	'14	'01	'01	土木費	河川費	河川事業費	河川改良事業			工事請負費	工事請負費	工事請負費	49,250,000	0	49,250,000	0	#######	#######	35.8
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'00	'00	'00	土木費	河川費	河川事業費	準用河川改修事業（国府川）						33,000,000	0	33,000,000	0	0	#######	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'12	'00	'00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			委託料			1,000,000	254,000	1,254,000	0	0	1,254,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'12	'15	'00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			委託料	設計等委託料		1,000,000	254,000	1,254,000	0	0	1,254,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'12	'15	'01	土木費	河川費	河川事業費	準用河川改修事業（国府川）			委託料	設計等委託料	設計等委託料	1,000,000	254,000	1,254,000	0	0	1,254,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'14	'00	'00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			工事請負費			32,000,000	-254,000	31,746,000	0	0	#######	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'14	'01	'00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			工事請負費	工事請負費		32,000,000	-254,000	31,746,000	0	0	#######	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'14	'01	'01	土木費	河川費	河川事業費	準用河川改修事業（国府川）			工事請負費	工事請負費	工事請負費	32,000,000	-254,000	31,746,000	0	0	#######	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'08	'00	'00	'00	'00	'00	土木費	河川費	河川事業費	内水対策事業						13,000,000	0	13,000,000	0	#######	724,880	94.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'08	'00	'00	'12	'00	'00	土木費	河川費	河川事業費	内水対策事業			委託料			13,000,000	0	13,000,000	0	#######	724,880	94.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'08	'00	'00	'12	'18	'00	土木費	河川費	河川事業費	内水対策事業			委託料	工事等委託料		13,000,000	0	13,000,000	0	#######	724,880	94.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'08	'00	'00	'12	'18	'01	土木費	河川費	河川事業費	内水対策事業			委託料	工事等委託料	工事等委託料	13,000,000	0	13,000,000	0	#######	724,880	94.4
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'04	'00	'00	'00	'00	'00	'00	'00	土木費	都市計画費								2,500,000	0	2,500,000	0	0	2,500,000	0
